order_id,zone,merchant_name,assigned,assigned_driver_id,assigned_driver_name,offer_amount,effective_pay_per_mile,total_economic_miles,total_minutes,status,reason,zone_pressure_multiplier
ORD-000176,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,45.67,4.4,10.37,35.69,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000177,ua_edge,Pizza Hut,True,DRV-0034,Driver 34,45.68,4.86,9.4,23.27,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000178,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,33.33,4.95,6.74,21.6,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000179,ua_edge,Starbucks,True,DRV-0034,Driver 34,31.93,5.3,6.02,36.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000180,osu,Iron Grill BBQ & Breakfast,True,DRV-0007,Driver 7,27.64,9.31,2.97,23.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000181,clintonville,McDonald's,True,DRV-0064,Driver 64,27.15,5.33,5.09,30.52,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000182,northland,Kroger,True,DRV-0017,Driver 17,27.0,5.67,4.76,29.77,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000183,beechwold,Taco Bell,True,DRV-0139,Driver 139,41.27,4.84,8.53,30.29,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000184,beechwold,Awadh India Restaurant,True,DRV-0139,Driver 139,34.98,5.74,6.09,23.1,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000185,worthington,Kroger,True,DRV-0108,Driver 108,36.32,6.35,5.72,32.84,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000186,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,37.6,5.57,6.75,32.05,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000187,beechwold,Wendy's,True,DRV-0139,Driver 139,41.65,5.17,8.05,23.03,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000188,short_north,Pizza Hut,True,DRV-0131,Driver 131,38.84,4.22,9.21,33.39,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000189,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,38.09,4.73,8.06,29.54,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000190,northland,McDonald's,True,DRV-0017,Driver 17,27.26,6.51,4.19,29.92,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000191,worthington,Ritzy's,True,DRV-0108,Driver 108,30.09,6.13,4.91,31.42,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000192,osu,Taco Bell,True,DRV-0007,Driver 7,28.4,6.53,4.35,34.06,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000193,dublin_edge,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,41.03,6.49,6.32,23.34,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000194,beechwold,Taco Bell,True,DRV-0139,Driver 139,45.6,5.16,8.84,22.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000195,osu,Starbucks,True,DRV-0007,Driver 7,48.64,4.93,9.86,27.0,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000196,osu,Wendy's,True,DRV-0007,Driver 7,36.87,5.16,7.15,30.55,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000197,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,34.35,4.28,8.02,25.38,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000198,worthington,Pizza Hut,True,DRV-0108,Driver 108,41.91,4.7,8.92,34.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000199,short_north,Taco Bell,True,DRV-0131,Driver 131,33.58,5.03,6.67,21.74,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000200,clintonville,McDonald's,True,DRV-0064,Driver 64,32.77,4.12,7.95,18.54,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000201,northland,Starbucks,True,DRV-0017,Driver 17,26.53,4.4,6.03,21.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000202,clintonville,Ritzy's,True,DRV-0064,Driver 64,29.58,4.09,7.24,27.13,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000203,short_north,Kroger,True,DRV-0131,Driver 131,33.8,4.97,6.8,36.82,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000204,beechwold,Kroger,True,DRV-0139,Driver 139,34.04,5.33,6.39,22.33,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000205,osu,McDonald's,True,DRV-0007,Driver 7,33.73,7.33,4.6,37.24,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000206,northland,Starbucks,True,DRV-0017,Driver 17,26.6,4.8,5.54,28.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000207,northland,McDonald's,True,DRV-0017,Driver 17,39.28,4.35,9.04,31.66,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000208,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,25.74,5.05,5.1,36.59,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000209,ua_edge,Starbucks,True,DRV-0034,Driver 34,28.44,4.29,6.63,30.15,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000210,northland,Pizza Hut,True,DRV-0017,Driver 17,36.8,4.61,7.99,28.05,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000211,short_north,Ritzy's,True,DRV-0131,Driver 131,37.27,4.15,8.98,24.98,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000212,clintonville,Taco Bell,True,DRV-0064,Driver 64,25.3,5.12,4.94,23.24,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000213,clintonville,Pizza Hut,True,DRV-0064,Driver 64,41.54,4.42,9.4,25.98,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000214,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,40.9,5.18,7.9,23.98,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000215,worthington,Chipotle,True,DRV-0108,Driver 108,32.06,5.43,5.9,25.21,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000216,worthington,Kroger,True,DRV-0108,Driver 108,41.94,4.38,9.57,25.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000217,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,29.66,4.05,7.32,36.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000218,clintonville,Chipotle,True,DRV-0064,Driver 64,21.85,5.92,3.69,26.13,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000219,short_north,Starbucks,True,DRV-0131,Driver 131,41.55,4.75,8.74,37.81,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000220,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,32.48,6.2,5.24,31.75,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000221,short_north,Starbucks,True,DRV-0131,Driver 131,35.76,4.74,7.55,39.92,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000222,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,43.36,4.48,9.67,32.16,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000223,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,44.92,5.13,8.76,36.39,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000224,dublin_edge,Wendy's,True,DRV-0108,Driver 108,34.63,7.7,4.5,30.61,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000225,beechwold,Awadh India Restaurant,True,DRV-0139,Driver 139,32.85,6.34,5.18,35.66,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000226,clintonville,Kroger,True,DRV-0064,Driver 64,34.43,4.14,8.32,18.08,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000227,osu,Chipotle,True,DRV-0007,Driver 7,32.27,7.32,4.41,23.57,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000228,short_north,Awadh India Restaurant,True,DRV-0131,Driver 131,32.06,6.34,5.06,34.51,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000229,short_north,Kroger,True,DRV-0131,Driver 131,42.4,5.51,7.69,32.58,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000230,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,30.18,4.63,6.52,34.69,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000231,dublin_edge,Wendy's,True,DRV-0108,Driver 108,41.45,4.61,8.99,34.18,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000232,northland,Awadh India Restaurant,True,DRV-0017,Driver 17,37.34,4.11,9.08,31.91,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000233,beechwold,Wendy's,True,DRV-0139,Driver 139,31.59,4.78,6.61,34.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000234,osu,Starbucks,True,DRV-0007,Driver 7,38.19,6.23,6.13,28.14,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000235,clintonville,Starbucks,True,DRV-0064,Driver 64,36.11,6.36,5.68,40.12,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000236,dublin_edge,McDonald's,True,DRV-0108,Driver 108,30.54,4.97,6.15,30.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000237,northland,Ritzy's,True,DRV-0017,Driver 17,40.52,5.48,7.39,31.23,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000238,worthington,Wendy's,True,DRV-0108,Driver 108,32.62,5.38,6.06,29.58,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000239,northland,Starbucks,True,DRV-0017,Driver 17,29.35,4.41,6.65,22.12,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000240,northland,Pizza Hut,True,DRV-0017,Driver 17,24.82,5.6,4.43,26.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000241,northland,Wendy's,True,DRV-0017,Driver 17,42.06,5.0,8.41,18.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000242,worthington,Pizza Hut,True,DRV-0108,Driver 108,38.77,5.26,7.37,29.71,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000243,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,29.87,4.77,6.26,32.62,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000244,short_north,Taco Bell,True,DRV-0131,Driver 131,24.23,5.16,4.7,35.57,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000245,worthington,Pizza Hut,True,DRV-0108,Driver 108,33.25,8.07,4.12,41.26,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000246,short_north,Taco Bell,True,DRV-0131,Driver 131,32.67,4.3,7.59,32.01,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000247,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,36.57,5.14,7.12,35.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000248,ua_edge,Iron Grill BBQ & Breakfast,True,DRV-0034,Driver 34,37.15,4.83,7.69,41.08,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000249,osu,Pizza Hut,True,DRV-0007,Driver 7,38.88,7.9,4.92,36.07,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000250,worthington,Iron Grill BBQ & Breakfast,True,DRV-0108,Driver 108,28.25,6.74,4.19,30.64,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000251,worthington,Starbucks,True,DRV-0108,Driver 108,41.42,5.97,6.94,27.29,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000252,osu,Taco Bell,True,DRV-0007,Driver 7,24.05,7.35,3.27,19.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000253,dublin_edge,Ritzy's,True,DRV-0108,Driver 108,41.16,5.2,7.92,35.24,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000254,clintonville,Iron Grill BBQ & Breakfast,True,DRV-0064,Driver 64,21.86,9.03,2.42,32.71,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000255,worthington,Kroger,True,DRV-0108,Driver 108,34.95,6.91,5.06,36.13,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000256,beechwold,Chipotle,True,DRV-0139,Driver 139,48.11,5.1,9.43,41.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000257,clintonville,McDonald's,True,DRV-0064,Driver 64,25.01,3.91,6.39,16.93,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000258,northland,Taco Bell,True,DRV-0017,Driver 17,40.36,4.45,9.07,35.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000259,osu,Ritzy's,True,DRV-0007,Driver 7,37.23,4.3,8.66,23.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000260,worthington,Starbucks,True,DRV-0108,Driver 108,32.3,6.01,5.37,16.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000261,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,42.25,6.12,6.9,44.04,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000262,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,42.66,5.25,8.12,33.41,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000263,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,25.2,6.24,4.04,37.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000264,clintonville,Chipotle,True,DRV-0064,Driver 64,27.44,4.59,5.98,18.74,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000265,beechwold,Awadh India Restaurant,True,DRV-0139,Driver 139,21.4,4.8,4.46,26.91,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000266,beechwold,Iron Grill BBQ & Breakfast,True,DRV-0139,Driver 139,37.99,5.15,7.37,32.35,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000267,northland,McDonald's,True,DRV-0017,Driver 17,19.19,5.85,3.28,35.08,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000268,northland,Awadh India Restaurant,True,DRV-0017,Driver 17,24.22,6.9,3.51,21.57,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000269,ua_edge,McDonald's,True,DRV-0034,Driver 34,41.16,4.57,9.01,23.41,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000270,clintonville,McDonald's,True,DRV-0064,Driver 64,43.29,4.75,9.11,29.23,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000271,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,32.84,4.47,7.34,30.35,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000272,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,36.63,5.28,6.94,25.76,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000273,beechwold,Starbucks,True,DRV-0139,Driver 139,40.72,6.26,6.5,39.85,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000274,ua_edge,Starbucks,True,DRV-0034,Driver 34,44.12,4.72,9.34,34.29,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000275,beechwold,Taco Bell,True,DRV-0139,Driver 139,30.59,5.58,5.48,28.95,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000276,worthington,Pizza Hut,True,DRV-0108,Driver 108,38.13,6.6,5.78,30.2,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000277,clintonville,Wendy's,True,DRV-0064,Driver 64,27.67,5.64,4.91,30.25,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000278,beechwold,Wendy's,True,DRV-0139,Driver 139,38.42,5.62,6.84,26.84,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000279,dublin_edge,Awadh India Restaurant,True,DRV-0108,Driver 108,42.02,4.9,8.58,34.14,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000280,clintonville,Kroger,True,DRV-0064,Driver 64,28.97,4.4,6.59,35.69,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000281,worthington,Starbucks,True,DRV-0108,Driver 108,31.04,5.43,5.72,25.62,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000282,dublin_edge,Chipotle,True,DRV-0108,Driver 108,45.02,5.35,8.42,30.46,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000283,worthington,Pizza Hut,True,DRV-0108,Driver 108,34.03,6.13,5.55,39.89,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000284,short_north,Pizza Hut,True,DRV-0131,Driver 131,30.31,6.6,4.59,26.75,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000285,dublin_edge,Awadh India Restaurant,True,DRV-0108,Driver 108,26.85,8.14,3.3,34.18,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000286,worthington,Taco Bell,True,DRV-0108,Driver 108,34.97,7.79,4.49,17.69,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000287,worthington,Wendy's,True,DRV-0108,Driver 108,38.15,8.03,4.75,33.71,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000288,worthington,Pizza Hut,True,DRV-0108,Driver 108,38.68,5.34,7.25,39.91,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000289,worthington,Wendy's,True,DRV-0108,Driver 108,46.24,5.25,8.8,35.16,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000290,short_north,McDonald's,True,DRV-0131,Driver 131,45.57,5.44,8.37,29.53,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000291,short_north,Chipotle,True,DRV-0131,Driver 131,42.68,4.46,9.57,36.51,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000292,short_north,McDonald's,True,DRV-0131,Driver 131,38.83,5.37,7.23,19.52,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000293,clintonville,McDonald's,True,DRV-0064,Driver 64,33.14,5.0,6.63,28.25,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000294,dublin_edge,Chipotle,True,DRV-0108,Driver 108,38.61,4.48,8.61,33.44,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000295,worthington,Taco Bell,True,DRV-0108,Driver 108,32.68,6.13,5.33,26.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000296,ua_edge,Kroger,True,DRV-0034,Driver 34,22.81,7.89,2.89,25.84,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000297,clintonville,Awadh India Restaurant,True,DRV-0064,Driver 64,34.41,4.73,7.27,43.7,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000298,osu,Starbucks,True,DRV-0007,Driver 7,42.45,5.74,7.4,17.19,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000299,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,41.14,4.49,9.17,23.37,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000300,osu,Chipotle,True,DRV-0007,Driver 7,38.17,5.52,6.91,20.18,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000301,northland,Iron Grill BBQ & Breakfast,True,DRV-0017,Driver 17,38.44,4.19,9.18,33.36,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000302,short_north,McDonald's,True,DRV-0131,Driver 131,35.05,5.43,6.45,29.99,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000303,clintonville,Wendy's,True,DRV-0064,Driver 64,29.91,4.83,6.19,16.45,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000304,short_north,Iron Grill BBQ & Breakfast,True,DRV-0131,Driver 131,35.99,4.66,7.72,27.9,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000305,dublin_edge,Pizza Hut,True,DRV-0108,Driver 108,26.88,4.92,5.46,29.44,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000306,short_north,Wendy's,True,DRV-0131,Driver 131,40.61,5.42,7.49,26.49,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000307,osu,Kroger,True,DRV-0007,Driver 7,36.08,6.32,5.71,37.88,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000308,ua_edge,Kroger,True,DRV-0034,Driver 34,37.32,4.36,8.55,21.54,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000309,short_north,Kroger,True,DRV-0131,Driver 131,30.88,5.61,5.5,29.87,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000310,worthington,Awadh India Restaurant,True,DRV-0108,Driver 108,29.48,9.3,3.17,40.39,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000311,northland,Wendy's,True,DRV-0017,Driver 17,29.37,3.87,7.58,18.5,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000312,clintonville,Ritzy's,True,DRV-0064,Driver 64,33.7,4.12,8.17,30.11,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000313,worthington,McDonald's,True,DRV-0108,Driver 108,43.73,5.63,7.77,40.81,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000314,dublin_edge,Kroger,True,DRV-0108,Driver 108,35.49,4.75,7.47,28.03,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000315,clintonville,Wendy's,True,DRV-0064,Driver 64,34.31,4.5,7.63,41.16,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000316,osu,McDonald's,True,DRV-0007,Driver 7,46.28,5.84,7.93,30.18,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000317,osu,Awadh India Restaurant,True,DRV-0007,Driver 7,35.91,4.91,7.31,25.48,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
ORD-000318,beechwold,Kroger,True,DRV-0139,Driver 139,42.06,5.71,7.37,25.22,assigned,best_driver_selected_by_fairness_first_dispatch,1.8
